HEEL VOLUME,Actual Volume,C4C5LPMON,C4C5LPAPI,C4C5LPARO,C4C5LPBNZ,C4C5LPDI,C4C5LPFBP,C4C5LPIBP,C4C5LPOLE,C4C5LPRON,C4C5LPRVP,C4C5LPSPG,C4C5LPSUL,C4C5LPT10,C4C5LPT50,C4C5LPT90,C4C5LPTVL,HVYFCCMON,HVYFCCAPI,HVYFCCARO,HVYFCCBNZ,HVYFCCDI,HVYFCCFBP,HVYFCCIBP,HVYFCCOLE,HVYFCCRON,HVYFCCRVP,HVYFCCSPG,HVYFCCSUL,HVYFCCT10,HVYFCCT50,HVYFCCT90,HVYFCCTVL,HVYREFMON,HVYREFAPI,HVYREFARO,HVYREFBNZ,HVYREFDI,HVYREFFBP,HVYREFIBP,HVYREFOLE,HVYREFRON,HVYREFRVP,HVYREFSPG,HVYREFSUL,HVYREFT10,HVYREFT50,HVYREFT90,HVYREFTVL,HYDRO2MON,HYDRO2API,HYDRO2ARO,HYDRO2BNZ,HYDRO2DI,HYDRO2FBP,HYDRO2IBP,HYDRO2OLE,HYDRO2RON,HYDRO2RVP,HYDRO2SPG,HYDRO2SUL,HYDRO2T10,HYDRO2T50,HYDRO2T90,HYDRO2TVL,LITFCCMON,LITFCCAPI,LITFCCARO,LITFCCBNZ,LITFCCDI,LITFCCFBP,LITFCCIBP,LITFCCOLE,LITFCCRON,LITFCCRVP,LITFCCSPG,LITFCCSUL,LITFCCT10,LITFCCT50,LITFCCT90,LITFCCTVL,LITISOMON,LITISOAPI,LITISOARO,LITISOBNZ,LITISODI,LITISOFBP,LITISOIBP,LITISOOLE,LITISORON,LITISORVP,LITISOSPG,LITISOSUL,LITISOT10,LITISOT50,LITISOT90,LITISOTVL,LTALKYMON,LTALKYAPI,LTALKYARO,LTALKYBNZ,LTALKYDI,LTALKYFBP,LTALKYIBP,LTALKYOLE,LTALKYRON,LTALKYRVP,LTALKYSPG,LTALKYSUL,LTALKYT10,LTALKYT50,LTALKYT90,LTALKYTVL,NC4LPGMON,NC4LPGAPI,NC4LPGARO,NC4LPGBNZ,NC4LPGDI,NC4LPGFBP,NC4LPGIBP,NC4LPGOLE,NC4LPGRON,NC4LPGRVP,NC4LPGSPG,NC4LPGSUL,NC4LPGT10,NC4LPGT50,NC4LPGT90,NC4LPGTVL,NHTFEDMON,NHTFEDAPI,NHTFEDARO,NHTFEDBNZ,NHTFEDDI,NHTFEDFBP,NHTFEDIBP,NHTFEDOLE,NHTFEDRON,NHTFEDRVP,NHTFEDSPG,NHTFEDSUL,NHTFEDT10,NHTFEDT50,NHTFEDT90,NHTFEDTVL,PENTANMON,PENTANAPI,PENTANARO,PENTANBNZ,PENTANDI,PENTANFBP,PENTANIBP,PENTANOLE,PENTANRON,PENTANRVP,PENTANSPG,PENTANSUL,PENTANT10,PENTANT50,PENTANT90,PENTANTVL,PURLOBMON,PURLOBAPI,PURLOBARO,PURLOBBNZ,PURLOBDI,PURLOBFBP,PURLOBIBP,PURLOBOLE,PURLOBRON,PURLOBRVP,PURLOBSPG,PURLOBSUL,PURLOBT10,PURLOBT50,PURLOBT90,PURLOBTVL,RDU2HRMON,RDU2HRAPI,RDU2HRARO,RDU2HRBNZ,RDU2HRDI,RDU2HRFBP,RDU2HRIBP,RDU2HROLE,RDU2HRRON,RDU2HRRVP,RDU2HRSPG,RDU2HRSUL,RDU2HRT10,RDU2HRT50,RDU2HRT90,RDU2HRTVL,SPECM1MON,SPECM1API,SPECM1ARO,SPECM1BNZ,SPECM1DI,SPECM1FBP,SPECM1IBP,SPECM1OLE,SPECM1RON,SPECM1RVP,SPECM1SPG,SPECM1SUL,SPECM1T10,SPECM1T50,SPECM1T90,SPECM1TVL,SPECM2MON,SPECM2API,SPECM2ARO,SPECM2BNZ,SPECM2DI,SPECM2FBP,SPECM2IBP,SPECM2OLE,SPECM2RON,SPECM2RVP,SPECM2SPG,SPECM2SUL,SPECM2T10,SPECM2T50,SPECM2T90,SPECM2TVL,SPECM3MON,SPECM3API,SPECM3ARO,SPECM3BNZ,SPECM3DI,SPECM3FBP,SPECM3IBP,SPECM3OLE,SPECM3RON,SPECM3RVP,SPECM3SPG,SPECM3SUL,SPECM3T10,SPECM3T50,SPECM3T90,SPECM3TVL,WHALKYMON,WHALKYAPI,WHALKYARO,WHALKYBNZ,WHALKYDI,WHALKYFBP,WHALKYIBP,WHALKYOLE,WHALKYRON,WHALKYRVP,WHALKYSPG,WHALKYSUL,WHALKYT10,WHALKYT50,WHALKYT90,WHALKYTVL,WHOREFMON,WHOREFAPI,WHOREFARO,WHOREFBNZ,WHOREFDI,WHOREFFBP,WHOREFIBP,WHOREFOLE,WHOREFRON,WHOREFRVP,WHOREFSPG,WHOREFSUL,WHOREFT10,WHOREFT50,WHOREFT90,WHOREFTVL,API,RON,MON,RVP,TVL,DI,ARO,OLE,BNZ,SUL
21.329,120.858,1.45008,1.8603,0.001908,0.001908,8.07084,2.6712,0.3816,0.01908,1.48824,0.477,0.011789532,1.829772,0.59148,1.56456,2.4804,0.614376,10.629311,4.63295,7.995148,0.013237,265.40185,57.31621,19.06128,0.807457,11.873589,0.1866417,0.112501263,40.452272,43.54973,48.84453,53.47748,31.411401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.823968,6.637704,0.702704,0.033236,121.64376,31.8116,11.49016,0.037984,4.899936,0.3304608,0.066718896,0.351352,17.85248,22.50552,27.34848,16.921872,7.190062,5.529458,1.563441,0.0715473,93.27648,30.73884,8.21469,2.552737,8.091028,0.6916239,0.06439257,8.364851,11.30624,16.87103,25.70403,12.419198,14.010906,14.705964,0.18291,0.0621894,137.54832,41.70348,16.09608,0.073164,14.212107,2.1729708,0.122147298,0.201201,20.30301,24.32703,34.02126,20.248137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.919485,7.02741,0.006331,0.006331,10.82601,2.08923,1.83599,0.06331,6.046105,3.1655,0.036941385,0,1.8993,1.96261,2.057575,-5.007821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.205033,4.7645,0.31519,0.01466,50.3571,19.058,6.2305,0.05864,5.448389,0.988817,0.05278333,0,7.5499,8.5028,13.4872,7.30068,13.216896,8.17712,8.160432,0.0450576,206.43056,45.55824,33.70976,0.717584,14.401744,0.2803584,0.130817232,0,36.21296,37.21424,40.38496,31.54032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1532,12.635392,0.071792,0,220.04248,81.84288,14.89684,0.035896,16.207044,1.5219904,0.125779584,1.61532,24.2298,39.84456,64.07436,25.952808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5,85.1,81.1,11.07,125,1148,17.3,6,0.53,39
6.53328125,49.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03174,6.923595,0.73297,0.0346675,126.88305,33.18175,11.98505,0.03962,5.11098,0.344694,0.06959253,0.366485,18.6214,23.47485,28.5264,17.65071,25.805428,19.845452,5.611254,0.2567862,334.77312,110.32296,29.48286,9.161878,29.039032,2.4600752,0.23110758,11.285912,40.57856,60.55082,92.25282,44.668118,7.451648,7.821312,0.09728,0.0330752,73.15456,22.17984,8.56064,0.038912,7.558656,1.1595776,0.064963584,0.107008,10.79808,12.93824,18.09408,10.74944,7.180017,5.670891,0.015558,0,86.96922,20.53656,7.23447,0.015558,7.343376,0.528972,0.053854017,0.07779,12.05745,16.88043,18.20286,12.026334,8.285035,9.83571,0.008861,0.008861,15.15231,2.92413,2.56969,0.08861,8.462255,4.4305,0.051703935,0,2.6583,2.74691,2.879825,-7.009051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9482,14.922125,12.80695,0.59109,344.223,78.52225,37.088,1.21695,25.005425,1.072075,0.2240347,0,57.3705,63.1655,68.67075,51.024975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8836,2.255616,0.012816,0,39.28104,14.61024,2.65932,0.006408,2.893212,0.2694564,0.022453632,0.28836,4.3254,7.11288,11.43828,4.642596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5,85.1,81.1,11.07,125,1148,17.3,6,0.53,39
50.00024609,46.553,2.66532,3.419325,0.003507,0.003507,14.83461,4.9098,0.7014,0.03507,2.73546,0.87675,0.021669753,3.363213,1.08717,2.87574,4.5591,1.129254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.160776,4.349178,0.460428,0.021777,79.70382,20.8437,7.52862,0.024888,3.210552,0.2165256,0.043715772,0.230214,11.69736,14.74614,17.91936,11.087604,48.69348,37.44732,10.58814,0.484542,631.6992,208.1736,55.6326,17.28798,54.79512,4.642032,0.4360878,21.29592,76.5696,114.2562,174.0762,84.28638,15.892202,16.680588,0.20747,0.0705398,156.01744,47.30316,18.25736,0.082988,16.120419,2.4730424,0.138548466,0.228217,23.02917,27.59351,38.58942,22.925435,5.760443,4.549689,0.012482,0,69.77438,16.47624,5.80413,0.012482,5.891504,0.424388,0.043206443,0.06241,9.67355,13.54297,14.60394,9.648586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78919,3.277754,0.156778,0,14.36524,4.5575,0.7292,0,2.84388,0.7292,0.023301586,3.368904,0.9115,2.98972,4.0106,1.87769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.8,87.1,80.5,10.85,124,1081,18.8,13.1,0.52,38
11.691,82.08,3.72476,4.778475,0.004901,0.004901,20.73123,6.8614,0.9802,0.04901,3.82278,1.22525,0.030283279,4.700059,1.51931,4.01882,6.3713,1.578122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.85359,8.21992,27.32568,0,512.9119,113.5793,89.6971,0.16662,29.4362,0.094418,0.24390391,0.2777,91.0856,92.7518,98.0281,65.42612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.444358,6.764052,0.08413,0.0286042,63.26576,19.18164,7.40344,0.033652,6.536901,1.0028296,0.056182014,0.092543,9.33843,11.18929,15.64818,9.296365,21.488363,16.971849,0.046562,0,260.28158,61.46184,21.65133,0.046562,21.977264,1.5994047,0.161174363,0.23281,36.08555,50.51977,54.47754,35.922583,1.79146,2.12676,0.001916,0.001916,3.27636,0.63228,0.55564,0.01916,1.82978,0.958,0.01117986,0,0.5748,0.59396,0.6227,-1.515556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.411215,15.760369,0.753833,0,69.07214,21.91375,3.5062,0,13.67418,3.5062,0.112040621,16.198644,4.38275,14.37542,19.2841,9.028465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.641754,4.286345,3.678766,0.1697892,98.87724,22.55533,10.65344,0.349566,7.207718,0.3062864,0.064353436,0,16.47954,18.14414,19.72551,14.665126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1919,5.729547,0.031964,0,94.21389,35.71977,6.47271,0.031964,7.215873,0.6992125,0.055649324,0.63928,10.62803,17.50029,25.73102,11.395166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.2,93.5,86.4,10.55,128,1164,25.1,1.4,0.33,11
21.276,119.998,0.85576,1.09785,0.001126,0.001126,4.76298,1.5764,0.2252,0.01126,0.87828,0.2815,0.006957554,1.079834,0.34906,0.92332,1.4638,0.362572,3.790963,1.65235,2.851484,0.004721,94.65605,20.44193,6.79824,0.287981,4.234737,0.0703429,0.040123779,14.427376,15.53209,17.42049,19.07284,11.18877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.369816,6.012798,0.636548,0.030107,110.19162,28.8167,10.40842,0.034408,4.438632,0.2993496,0.060437652,0.318274,16.17176,20.38674,24.77376,15.328764,14.603974,11.231066,3.175557,0.1453221,189.45696,62.43468,16.68513,5.184949,16.433956,1.4047803,0.13078989,6.386996,22.96448,34.26731,52.20831,25.225046,12.219998,12.826212,0.15953,0.0542402,119.96656,36.37284,14.03864,0.063812,12.395481,1.9015976,0.106534134,0.175483,17.70783,21.21749,29.67258,17.628065,8.043022,6.352506,0.017428,0,97.42252,23.00496,8.10402,0.017428,8.226016,0.5986518,0.060327022,0.08714,13.5067,18.90938,20.39076,13.445702,5.55951,6.60006,0.005946,0.005946,10.16766,1.96218,1.72434,0.05946,5.67843,2.973,0.03469491,0,1.7838,1.84326,1.93245,-4.703286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.520385,5.312191,0.254087,0,23.28146,7.38625,1.1818,0,4.60902,1.1818,0.037764419,5.459916,1.47725,4.84538,6.4999,3.043135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.94154,10.93345,9.38366,0.433092,252.2124,57.5333,27.1744,0.89166,18.38518,0.781264,0.16415036,0,42.0354,46.2814,50.3151,37.40726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2169,7.342797,0.040964,0,120.74139,45.77727,8.29521,0.040964,9.247623,0.8960875,0.071318324,0.81928,13.62053,22.42779,32.97602,14.603666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.6,85.5,81.5,11.13,125,1073,15.9,6.2,0.47,20
22.356,70.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.035629,4.741335,8.438202,0.0096201,276.09687,58.82004,19.78992,1.140669,12.327471,0.1951506,0.117145332,21.191706,45.48933,50.8491,55.24686,32.694597,1.535596,0.470048,1.562592,0,29.33036,6.49492,5.12924,0.009528,1.68328,0.0053992,0.013947404,0.01588,5.20864,5.30392,5.60564,3.741328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.466774,42.519984,11.788393,0.5314998,728.42729,240.53773,62.68972,22.350248,62.417156,5.1991583,0.497293018,31.276719,88.5833,131.51213,201.01595,96.828361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.483775,6.51015,0.005865,0.005865,10.02915,1.93545,1.70085,0.05865,5.601075,2.9325,0.034222275,0,1.7595,1.81815,1.906125,-4.639215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591345,0.694927,0.033239,0,3.04562,0.96625,0.1546,0,0.60294,0.1546,0.004940243,0.714252,0.19325,0.63386,0.8503,0.398095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.226582,5.309135,4.556578,0.2103036,122.47092,27.93739,13.19552,0.432978,8.927594,0.381433,0.079709188,0,20.41182,22.47362,24.43233,18.154149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.4,91.4,81.5,9.89,,,27,19.5,0.64,50
22.922,118.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.556834,10.271792,34.146768,0,640.94594,141.93118,112.08746,0.208212,36.78412,0.1179868,0.304787666,0.34702,113.82256,115.90468,122.49806,81.757912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.691474,15.095184,4.185043,0.1886898,258.60179,85.39423,22.25572,7.934648,22.158956,1.8457733,0.176545918,11.103669,31.4483,46.68863,71.36345,34.375411,8.416042,8.833548,0.10987,0.0373558,82.62224,25.05036,9.66856,0.043948,8.536899,1.3096504,0.073371186,0.120857,12.19557,14.61271,20.43582,12.140635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.242095,5.03607,0.004537,0.004537,7.75827,1.49721,1.31573,0.04537,4.332835,2.2685,0.026473395,0,1.3611,1.40647,1.474525,-3.588767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.75834,11.467644,0.548508,0,50.25864,15.945,2.5512,0,9.94968,2.5512,0.081523596,11.786544,3.189,10.45992,14.0316,6.56934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.267866,6.626505,5.687214,0.2624868,152.85996,34.86957,16.46976,0.540414,11.142822,0.476079,0.099487644,0,25.47666,28.05006,30.49479,22.658787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.8,95.2,84.9,9.89,,,38.5,10.8,0.46,17
28.268,42.872,2.91004,3.733275,0.003829,0.003829,16.19667,5.3606,0.7658,0.03829,2.98662,0.95725,0.023659391,4.265506,1.18699,3.13978,4.9777,1.232938,11.932415,5.051145,8.989574,0.0102487,294.13769,62.66348,21.08304,1.215203,13.528284,0.204974,0.124799884,22.576422,48.46171,54.1717,58.85682,34.84558,21.648229,6.693713,21.71539,0.0089548,413.93563,92.90605,68.50422,0.022387,23.73022,0.0716384,0.196266829,0.22387,72.75775,74.99645,79.69772,52.654224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.103118,7.455492,0.09273,0.0315282,69.73296,21.14244,8.16024,0.037092,7.205121,1.1053416,0.061925094,0.102003,10.29303,12.33309,17.24778,10.246665,27.331876,21.587148,0.059224,0,331.06216,78.17568,27.53916,0.059224,27.953728,2.013616,0.205003876,0.29612,45.8986,64.25804,69.29208,45.780152,3.954115,4.69419,0.004229,0.004229,7.23159,1.39557,1.22641,0.04229,4.038695,2.1145,0.024676215,0,1.2687,1.31099,1.374425,-3.345139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.22102,13.186532,0.630724,0,57.79192,18.335,2.9336,0,11.44104,2.9336,0.093743188,13.553232,3.667,12.02776,16.1348,7.55402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.2,94,86.7,11.2,124,1208,23.7,3.3,0.16,25
6.414,49.484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.627575,2.382225,4.23967,0.0048335,138.72145,29.5534,9.9432,0.573115,6.38022,0.09667,0.05885822,10.64751,22.85555,25.5485,27.7581,16.4339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.341372,3.221691,0.341066,0.0161315,59.04129,15.44015,5.57689,0.018436,2.378244,0.1603932,0.032382834,0.170533,8.66492,10.92333,13.27392,8.213238,6.67359,5.141136,1.425347,0.0642642,88.07491,29.08367,7.57988,2.702392,7.538685,0.6286357,0.060128222,3.781701,10.7107,15.90127,24.30505,11.707619,13.097834,13.747596,0.17099,0.0581366,128.58448,38.98572,15.04712,0.068396,13.285923,2.0382008,0.114187122,0.188089,18.97989,22.74167,31.80414,18.894395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.829275,5.73315,0.005165,0.005165,8.83215,1.70445,1.49785,0.05165,4.932575,2.5825,0.030137775,0,1.5495,1.60115,1.678625,-4.085515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.97101,11.717566,0.560462,0,51.35396,16.2925,2.6068,0,10.16652,2.6068,0.083300294,12.043416,3.2585,10.68788,14.3374,6.71251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.530838,13.895215,11.925602,0.5504124,320.53428,73.11851,34.53568,1.133202,23.365546,0.9929008,0.208617092,0,53.42238,58.81858,63.94497,47.540522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.381323,13.007097,0.072564,0,213.88239,81.09027,14.69421,0.072564,16.50831,1.5873375,0.126333924,1.45128,24.12753,39.72879,58.41402,25.869066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.6,85,80.8,10.95,125,1089,18.6,5.1,0.32,19
8.125,49.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.743295,1.584585,2.820102,0.0032151,92.27337,19.65804,6.61392,0.381219,4.243932,0.0638427,0.039150732,7.082406,15.20283,16.9941,18.46386,10.93134,4.157732,1.289587,4.18361,0.0017252,79.74737,17.89895,13.19778,0.004313,4.550215,0.0150955,0.037812071,0.04313,14.01725,14.44855,15.35428,10.139863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.29976,16.408704,4.549208,0.2051088,281.10424,92.82488,24.19232,8.625088,24.06084,2.0063848,0.191908208,12.069864,34.1848,50.75128,77.5732,37.366616,3.049446,3.200724,0.03981,0.0135354,29.93712,9.07668,3.50328,0.015924,3.093237,0.4745352,0.026585118,0.043791,4.41891,5.29473,7.40466,4.399005,27.377103,21.622869,0.059322,0,331.60998,78.30504,27.58473,0.059322,27.999984,2.016948,0.205343103,0.29661,45.97455,64.36437,69.40674,45.855906,5.998025,7.12065,0.006415,0.006415,10.96965,2.11695,1.86035,0.06415,6.126325,3.2075,0.037431525,0,1.9245,1.98865,2.084875,-5.074265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.353765,17.749335,0.09902,0,291.86145,110.65485,20.05155,0.09902,22.52705,2.1660625,0.17239382,1.9804,32.92415,54.21345,79.7111,35.30063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.5,93.2,87.1,11.15,125,1120,10.8,7.8,0.23,16
19.451,124.033,1.97676,2.535975,0.002601,0.002601,11.00223,3.6414,0.5202,0.02601,2.02878,0.65025,0.016071579,2.897514,0.80631,2.13282,3.3813,0.837522,3.288525,1.392075,2.47749,0.0028245,81.06315,17.2698,5.8104,0.334905,3.72834,0.0560865,0.03439434,6.22197,13.35585,14.9295,16.2207,9.6033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.773168,6.567804,0.695304,0.032886,120.36276,31.4766,11.36916,0.037584,4.848336,0.3269808,0.066016296,0.347652,17.66448,22.26852,27.06048,16.743672,43.12602,33.223008,9.210866,0.4152876,569.15698,187.94426,48.98264,17.463376,48.71643,4.0623646,0.388560116,24.438078,69.2146,102.75706,157.0639,75.656882,5.87139,6.16266,0.07665,0.026061,57.6408,17.4762,6.7452,0.03066,5.955705,0.913668,0.05118687,0.084315,8.50815,10.19445,14.2569,8.469825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28694,7.46364,0.006724,0.006724,11.49804,2.21892,1.94996,0.06724,6.42142,3.362,0.03923454,0,2.0172,2.08444,2.1853,-5.318684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.113958,5.881815,5.048082,0.2329884,135.68148,30.95091,14.61888,0.479682,9.890586,0.4202928,0.088307172,0,22.61358,24.89778,27.06777,20.123802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.487007,3.562773,0.019876,0,58.58451,22.21143,4.02489,0.019876,4.52179,0.4347875,0.034604116,0.39752,6.60877,10.88211,16.00018,7.085794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.9,87.4,80.2,10.87,126,1083,17.8,15.8,0.58,29
10.19,84.047,1.34292,1.722825,0.001767,0.001767,7.47441,2.4738,0.3534,0.01767,1.37826,0.44175,0.010918293,1.968438,0.54777,1.44894,2.2971,0.568974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.709924,5.104797,0.540422,0.0255605,93.55143,24.46505,8.83663,0.029212,3.768348,0.2541444,0.051310878,0.270211,13.72964,17.30811,21.03264,13.013946,56.53233,43.550832,12.074189,0.5443854,746.08717,246.36929,64.20956,22.892104,63.860595,5.3252059,0.509349314,32.034987,90.7309,134.70049,205.88935,99.175853,6.797484,7.134696,0.08874,0.0301716,66.73248,20.23272,7.80912,0.035496,6.895098,1.0577808,0.059260572,0.097614,9.85014,11.80242,16.50564,9.80577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.607195,6.65667,0.005997,0.005997,10.25487,1.97901,1.73913,0.05997,5.727135,2.9985,0.034992495,0,1.7991,1.85907,1.949025,-4.743627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07129,3.272825,2.80891,0.129642,75.4974,17.22205,8.1344,0.26691,5.50343,0.233864,0.04913686,0,12.5829,13.8539,15.06135,11.19751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.2,88,80.1,10.73,124,1020,15.5,21.8,0.62,30
